Date_time,No.of Black_listed_IPs
2017-10-18_0715,4748
2017-10-18_0730,4748
2017-10-18_0745,4748
2017-10-18_0800,4748
2017-10-18_0815,4747
2017-10-18_0830,4747
2017-10-18_0845,4747
2017-10-18_0900,4747
2017-10-18_0915,4746
2017-10-18_0930,4746
2017-10-18_0945,4746
2017-10-18_1000,4746
2017-10-18_1015,4746
2017-10-18_1030,4746
2017-10-18_1045,4746
2017-10-18_1100,4746
2017-10-18_1115,4745
2017-10-18_1130,4745
2017-10-18_1145,4745
2017-10-18_1200,4745
2017-10-18_1215,4745
2017-10-18_1230,4745
2017-10-18_1245,4745
2017-10-18_1300,4745
2017-10-18_1315,4739
2017-10-18_1330,4739
2017-10-18_1345,4739
2017-10-18_1400,4739
2017-10-18_1415,4739
2017-10-18_1430,4739
2017-10-18_1445,4739
2017-10-18_1500,4739
2017-10-18_1515,4742
2017-10-18_1530,4742
2017-10-18_1545,4742
2017-10-18_1600,4742
2017-10-18_1615,4742
2017-10-18_1630,4742
2017-10-18_1645,4742
2017-10-18_1700,4742
2017-10-18_1715,4747
2017-10-18_1730,4747
2017-10-18_1745,4747
2017-10-18_1800,4747
2017-10-18_1815,4747
2017-10-18_1830,4747
2017-10-18_1845,4747
2017-10-18_1900,4747
2017-10-18_1915,4742
2017-10-18_1930,4742
2017-10-18_1945,4742
2017-10-18_2000,4742
2017-10-18_2015,4742
2017-10-18_2030,4742
2017-10-18_2045,4742
2017-10-18_2100,4742
2017-10-18_2115,4744
2017-10-18_2130,4744
2017-10-18_2145,4744
2017-10-18_2200,4744
2017-10-18_2215,4744
2017-10-18_2230,4744
2017-10-18_2245,4744
2017-10-18_2300,4744
2017-10-18_2315,4746
2017-10-18_2330,4746
2017-10-18_2345,4746
2017-10-19_0000,4746
2017-10-19_0015,4746
2017-10-19_0030,4746
2017-10-19_0045,4746
2017-10-19_0100,4745
2017-10-19_0115,4749
2017-10-19_0130,4749
2017-10-19_0145,4749
2017-10-19_0200,4749
2017-10-19_0215,4749
2017-10-19_0230,4749
2017-10-19_0245,4749
2017-10-19_0300,4749
2017-10-19_0315,4752
2017-10-19_0330,4752
2017-10-19_0345,4752
2017-10-19_0400,4753
2017-10-19_0415,4753
2017-10-19_0430,4753
2017-10-19_0445,4753
2017-10-19_0500,4753
2017-10-19_0515,4754
2017-10-19_0530,4754
2017-10-19_0545,4754
2017-10-19_0600,4754
2017-10-19_0615,4754
2017-10-19_0630,4754
2017-10-19_0645,4754
2017-10-19_0700,4754
2017-10-19_0715,4747
2017-10-19_0730,4747
2017-10-19_0745,4747
2017-10-19_0800,4747
2017-10-19_0815,4747
2017-10-19_0830,4746
2017-10-19_0845,4746
2017-10-19_0900,4746
2017-10-19_0915,4748
2017-10-19_0930,4748
2017-10-19_0945,4748
2017-10-19_1000,4749
2017-10-19_1015,4749
2017-10-19_1030,4749
2017-10-19_1045,4749
2017-10-19_1100,4749
2017-10-19_1115,4747
2017-10-19_1130,4747
2017-10-19_1145,4747
2017-10-19_1200,4747
2017-10-19_1215,4748
2017-10-19_1230,4748
2017-10-19_1245,4749
2017-10-19_1300,4749
2017-10-19_1315,4748
2017-10-19_1330,4748
2017-10-19_1345,4748
2017-10-19_1400,4748
2017-10-19_1415,4748
2017-10-19_1430,4748
2017-10-19_1445,4748
2017-10-19_1500,4748
2017-10-19_1515,4753
2017-10-19_1530,4753
2017-10-19_1546,4753
2017-10-19_1600,4752
2017-10-19_1615,4752
2017-10-19_1630,4752
2017-10-19_1645,4752
2017-10-19_1700,4752
2017-10-19_1715,4749
2017-10-19_1730,4749
2017-10-19_1745,4749
2017-10-19_1800,4749
2017-10-19_1815,4696
2017-10-19_1830,4696
2017-10-19_1845,4696
2017-10-19_1900,4696
2017-10-19_1915,4696
2017-10-19_1930,4696
2017-10-19_1945,4696
2017-10-19_2000,4696
2017-10-19_2015,4696
2017-10-19_2030,4695
2017-10-19_2045,4695
2017-10-19_2100,4695
2017-10-19_2115,4700
2017-10-19_2130,4700
2017-10-19_2145,4700
2017-10-19_2200,4700
2017-10-19_2215,4700
2017-10-19_2230,4700
2017-10-19_2245,4700
2017-10-19_2300,4700
2017-10-19_2315,4695
2017-10-19_2330,4695
2017-10-19_2345,4695
2017-10-20_0000,4695
2017-10-20_0015,4695
2017-10-20_0030,4695
2017-10-20_0045,4695
2017-10-20_0100,4695
2017-10-20_0115,4691
2017-10-20_0130,4691
2017-10-20_0145,4692
2017-10-20_0200,4692
2017-10-20_0215,4692
2017-10-20_0230,4692
2017-10-20_0245,4691
2017-10-20_0300,4691
2017-10-20_0315,4685
2017-10-20_0330,4685
2017-10-20_0345,4685
2017-10-20_0400,4685
2017-10-20_0415,4685
2017-10-20_0430,4685
2017-10-20_0445,4685
2017-10-20_0500,4685
2017-10-20_0515,4686
2017-10-20_0530,4686
2017-10-20_0545,4686
2017-10-20_0600,4686
2017-10-20_0615,4687
2017-10-20_0630,4687
2017-10-20_0645,4687
2017-10-20_0700,4687
2017-10-20_0715,4684
2017-10-20_0730,4684
2017-10-20_0745,4684
2017-10-20_0800,4684
2017-10-20_0815,4684
2017-10-20_0830,4684
2017-10-20_0845,4684
2017-10-20_0900,4684
2017-10-20_0915,4685
2017-10-20_0930,4685
2017-10-20_0945,4685
2017-10-20_1000,4685
2017-10-20_1015,4685
2017-10-20_1030,4685
2017-10-20_1045,4685
2017-10-20_1100,4685
2017-10-20_1115,4683
2017-10-20_1130,4683
2017-10-20_1145,4683
2017-10-20_1200,4683
2017-10-20_1215,4683
2017-10-20_1230,4683
2017-10-20_1245,4683
2017-10-20_1300,4683
2017-10-20_1315,4684
2017-10-20_1330,4684
2017-10-20_1345,4684
2017-10-20_1400,4684
2017-10-20_1415,4684
2017-10-20_1430,4684
2017-10-20_1445,4684
2017-10-20_1500,4684
2017-10-20_1515,4682
2017-10-20_1530,4682
2017-10-20_1545,4682
2017-10-20_1600,4682
2017-10-20_1615,4682
2017-10-20_1630,4682
2017-10-20_1645,4682
2017-10-20_1700,4682
2017-10-20_1715,4690
2017-10-20_1730,4690
2017-10-20_1745,4690
2017-10-20_1800,4690
2017-10-20_1815,4690
2017-10-20_1830,4689
2017-10-20_1845,4688
2017-10-20_1900,4688
2017-10-20_1915,4693
2017-10-20_1930,4692
2017-10-20_1945,4692
2017-10-20_2000,4693
2017-10-20_2015,4690
2017-10-20_2030,4690
2017-10-20_2045,4690
2017-10-20_2100,6089
2017-10-20_2115,6091
2017-10-20_2130,6091
2017-10-20_2145,6091
2017-10-20_2200,6091
2017-10-20_2215,6091
2017-10-20_2230,6091
2017-10-20_2245,6091
2017-10-20_2300,6091
2017-10-20_2315,6088
2017-10-20_2330,6088
2017-10-20_2345,6088
2017-10-21_0000,6088
2017-10-21_0015,6087
2017-10-21_0030,6087
2017-10-21_0045,6087
2017-10-21_0100,6087
2017-10-21_0115,6084
2017-10-21_0130,6084
2017-10-21_0145,6084
2017-10-21_0200,6084
2017-10-21_0215,6084
2017-10-21_0230,6084
2017-10-21_0245,6084
2017-10-21_0300,6084
2017-10-21_0315,6084
2017-10-21_0330,6084
2017-10-21_0345,6084
2017-10-21_0400,6084
2017-10-21_0415,6083
2017-10-21_0430,6083
2017-10-21_0445,6083
2017-10-21_0500,6083
2017-10-21_0515,6070
2017-10-21_0530,6070
2017-10-21_0545,6070
2017-10-21_0600,6070
2017-10-21_0615,6070
2017-10-21_0630,6070
2017-10-21_0645,6070
2017-10-21_0700,6070
2017-10-21_0715,6069
2017-10-21_0730,6069
2017-10-21_0745,6069
2017-10-21_0800,6069
2017-10-21_0815,6069
2017-10-21_0830,6069
2017-10-21_0845,6069
2017-10-21_0900,6069
2017-10-21_0915,6071
2017-10-21_0930,6071
2017-10-21_0945,6071
2017-10-21_1000,6071
2017-10-21_1015,6071
2017-10-21_1030,6071
2017-10-21_1045,6071
2017-10-21_1100,6071
2017-10-21_1115,6068
2017-10-21_1130,6068
2017-10-21_1145,6068
2017-10-21_1200,6068
2017-10-21_1215,6068
2017-10-21_1230,6068
2017-10-21_1245,6068
2017-10-21_1300,6068
2017-10-21_1315,6064
2017-10-21_1330,6064
2017-10-21_1345,6064
2017-10-21_1400,6065
2017-10-21_1415,6065
2017-10-21_1430,6065
2017-10-21_1445,6065
2017-10-21_1500,6065
2017-10-21_1515,6065
2017-10-21_1530,6065
2017-10-21_1545,6065
2017-10-21_1600,6065
2017-10-21_1615,6063
2017-10-21_1630,6063
2017-10-21_1645,6063
2017-10-21_1700,6062
2017-10-21_1715,6059
2017-10-21_1730,6059
2017-10-21_1745,6059
2017-10-21_1800,6059
2017-10-21_1815,6059
2017-10-21_1830,6059
2017-10-21_1845,6059
2017-10-21_1900,6059
2017-10-21_1915,6058
2017-10-21_1930,6058
2017-10-21_1945,6058
2017-10-21_2000,6058
2017-10-21_2015,6058
2017-10-21_2030,6058
2017-10-21_2045,6058
2017-10-21_2100,6058
2017-10-21_2115,6062
2017-10-21_2130,6062
2017-10-21_2145,6062
2017-10-21_2200,6062
2017-10-21_2215,6062
2017-10-21_2230,6062
2017-10-21_2245,6062
2017-10-21_2300,6062
2017-10-21_2315,6074
2017-10-21_2330,6074
2017-10-21_2345,6074
2017-10-22_0000,6074
2017-10-22_0015,6074
2017-10-22_0030,6074
2017-10-22_0045,6074
2017-10-22_0100,6074
2017-10-22_0115,6074
2017-10-22_0130,6074
2017-10-22_0145,6074
2017-10-22_0200,6074
2017-10-22_0215,7268
2017-10-22_0230,7268
2017-10-22_0245,7268
2017-10-22_0300,7268
2017-10-22_0315,7264
2017-10-22_0330,7264
2017-10-22_0345,7264
2017-10-22_0400,7264
2017-10-22_0415,7264
2017-10-22_0430,7264
2017-10-22_0445,7264
2017-10-22_0500,7264
2017-10-22_0515,7258
2017-10-22_0530,7258
2017-10-22_0545,7258
2017-10-22_0600,7258
2017-10-22_0615,7258
2017-10-22_0630,7258
2017-10-22_0645,7257
2017-10-22_0700,7257
2017-10-22_0715,7255
2017-10-22_0730,7255
2017-10-22_0745,7255
2017-10-22_0800,7255
2017-10-22_0815,7255
2017-10-22_0830,7255
2017-10-22_0845,7255
2017-10-22_0900,7255
2017-10-22_0915,7261
2017-10-22_0930,7261
2017-10-22_0945,7261
2017-10-22_1000,7261
2017-10-22_1015,7261
2017-10-22_1030,7261
2017-10-22_1045,7261
2017-10-22_1100,7261
2017-10-22_1115,7268
2017-10-22_1130,7268
2017-10-22_1145,7268
2017-10-22_1200,7268
2017-10-22_1215,7267
2017-10-22_1230,7267
2017-10-22_1245,7267
2017-10-22_1300,7267
2017-10-22_1315,7270
2017-10-22_1330,7270
2017-10-22_1345,7270
2017-10-22_1400,7270
2017-10-22_1415,7270
2017-10-22_1430,7270
2017-10-22_1445,7270
2017-10-22_1500,7270
2017-10-22_1515,7265
2017-10-22_1530,7265
2017-10-22_1545,7265
2017-10-22_1600,7265
2017-10-22_1615,7264
2017-10-22_1630,7264
2017-10-22_1645,7264
2017-10-22_1700,7264
2017-10-22_1715,7263
2017-10-22_1730,7263
2017-10-22_1745,7263
2017-10-22_1800,7263
2017-10-22_1815,7263
2017-10-22_1830,7263
2017-10-22_1845,7263
2017-10-22_1900,7263
2017-10-22_1915,7265
2017-10-22_1930,7265
2017-10-22_1945,7265
2017-10-22_2000,7265
2017-10-22_2015,7266
2017-10-22_2030,7266
2017-10-22_2045,7266
2017-10-22_2100,7266
2017-10-22_2115,7267
2017-10-22_2130,7267
2017-10-22_2145,7267
2017-10-22_2200,7267
2017-10-22_2215,7267
2017-10-22_2230,7267
2017-10-22_2245,7267
2017-10-22_2300,7267
2017-10-22_2315,7267
2017-10-22_2330,7267
2017-10-22_2345,7267
2017-10-23_0000,7266
2017-10-23_0015,7266
2017-10-23_0030,7266
2017-10-23_0045,7266
2017-10-23_0100,7266
2017-10-23_0115,7268
2017-10-23_0130,7268
2017-10-23_0145,7268
2017-10-23_0200,7268
2017-10-23_0215,7268
2017-10-23_0230,7268
2017-10-23_0245,7268
2017-10-23_0300,7268
2017-10-23_0315,7267
2017-10-23_0330,7267
2017-10-23_0345,7267
2017-10-23_0400,7267
2017-10-23_0415,7267
2017-10-23_0430,7267
2017-10-23_0445,7267
2017-10-23_0500,7267
2017-10-23_0515,7268
2017-10-23_0530,7268
2017-10-23_0545,7268
2017-10-23_0600,7268
2017-10-23_0615,7268
2017-10-23_0630,7268
2017-10-23_0645,7268
2017-10-23_0700,7268
2017-10-23_0715,7263
2017-10-23_0730,7263
2017-10-23_0745,7263
2017-10-23_0800,7263
2017-10-23_0815,7262
2017-10-23_0830,7262
2017-10-23_0845,7262
2017-10-23_0900,7262
2017-10-23_0915,7264
2017-10-23_0930,7264
2017-10-23_0945,7264
2017-10-23_1000,7264
2017-10-23_1015,7264
2017-10-23_1030,7264
2017-10-23_1045,7264
2017-10-23_1100,7264
2017-10-23_1115,7260
2017-10-23_1130,7260
2017-10-23_1145,7260
2017-10-23_1200,7260
2017-10-23_1215,7260
2017-10-23_1230,7260
2017-10-23_1245,7260
2017-10-23_1300,7260
2017-10-23_1315,7261
2017-10-23_1330,7261
2017-10-23_1345,7261
2017-10-23_1400,7261
2017-10-23_1415,7261
2017-10-23_1430,7261
2017-10-23_1445,7261
2017-10-23_1500,7261
2017-10-23_1515,7259
2017-10-23_1530,7259
2017-10-23_1545,7259
2017-10-23_1600,7259
2017-10-23_1615,7259
2017-10-23_1630,7259
2017-10-23_1645,7259
2017-10-23_1700,7259
2017-10-23_1715,7257
2017-10-23_1730,7257
2017-10-23_1745,7257
2017-10-23_1800,8268
2017-10-23_1815,8268
2017-10-23_1830,8268
2017-10-23_1845,8268
2017-10-23_1900,8268
2017-10-23_1915,8266
2017-10-23_1930,8266
2017-10-23_1945,8266
2017-10-23_2000,8266
2017-10-23_2015,8268
2017-10-23_2030,8268
2017-10-23_2045,8268
2017-10-23_2100,8268
2017-10-23_2115,8273
2017-10-23_2130,8273
2017-10-23_2145,8273
2017-10-23_2200,8273
2017-10-23_2215,8273
2017-10-23_2230,8273
2017-10-23_2245,8273
2017-10-23_2300,8273
2017-10-23_2315,8279
2017-10-23_2330,8279
2017-10-23_2345,8279
2017-10-24_0000,8279
2017-10-24_0015,8279
2017-10-24_0030,8279
2017-10-24_0045,8279
2017-10-24_0100,8279
2017-10-24_0115,8282
2017-10-24_0130,8282
2017-10-24_0145,8282
2017-10-24_0200,8282
2017-10-24_0215,8284
2017-10-24_0230,8284
2017-10-24_0245,8284
2017-10-24_0300,8284
2017-10-24_0315,8281
2017-10-24_0330,8281
2017-10-24_0345,8281
2017-10-24_0400,8281
2017-10-24_0415,8281
2017-10-24_0430,8281
2017-10-24_0445,8281
2017-10-24_0500,8281
2017-10-24_0515,8283
2017-10-24_0530,8283
2017-10-24_0545,8283
2017-10-24_0600,8283
2017-10-24_0615,8283
2017-10-24_0630,8283
2017-10-24_0645,8283
2017-10-24_0700,8283
2017-10-24_0715,8283
2017-10-24_0730,8283
2017-10-24_0745,8283
2017-10-24_0800,8283
2017-10-24_0815,8283
2017-10-24_0830,8283
2017-10-24_0845,8283
2017-10-24_0900,8283
2017-10-24_0915,8279
2017-10-24_0930,8279
2017-10-24_0945,8279
2017-10-24_1000,8279
2017-10-24_1015,8279
2017-10-24_1030,8279
2017-10-24_1045,8279
2017-10-24_1100,8279
2017-10-24_1115,8280
2017-10-24_1130,8280
2017-10-24_1145,8280
2017-10-24_1200,8280
2017-10-24_1215,8280
2017-10-24_1230,8280
2017-10-24_1245,8280
2017-10-24_1300,8280
2017-10-24_1315,8297
2017-10-24_1330,8297
2017-10-24_1345,8297
2017-10-24_1400,8297
2017-10-24_1415,8297
2017-10-24_1430,8297
2017-10-24_1445,8297
2017-10-24_1500,8297
2017-10-24_1515,8297
2017-10-24_1530,8297
2017-10-24_1545,8297
2017-10-24_1600,8297
2017-10-24_1616,8297
2017-10-24_1630,8296
2017-10-24_1645,8296
2017-10-24_1700,8296
2017-10-24_1715,8296
2017-10-24_1730,8296
2017-10-24_1745,8296
2017-10-24_1800,8296
2017-10-24_1815,8296
2017-10-24_1830,8296
2017-10-24_1845,8296
2017-10-24_1900,8296
2017-10-24_1915,8294
2017-10-24_1930,8294
2017-10-24_1945,6480
2017-10-24_2000,6480
2017-10-24_2015,6480
2017-10-24_2030,6480
2017-10-24_2045,6480
2017-10-24_2100,6481
2017-10-24_2115,6482
2017-10-24_2130,6482
2017-10-24_2145,6482
2017-10-24_2200,6482
2017-10-24_2215,6482
2017-10-24_2230,6482
2017-10-24_2245,6482
2017-10-24_2300,6482
2017-10-24_2315,6485
2017-10-24_2330,6485
2017-10-24_2345,6485
2017-10-25_0000,6485
2017-10-25_0015,6485
2017-10-25_0030,6485
2017-10-25_0045,6485
2017-10-25_0100,6485
2017-10-25_0115,6484
2017-10-25_0130,6484
2017-10-25_0145,6484
2017-10-25_0200,6484
2017-10-25_0215,6484
2017-10-25_0230,6484
2017-10-25_0245,6484
2017-10-25_0300,6484
2017-10-25_0315,6481
2017-10-25_0330,6481
2017-10-25_0345,6481
2017-10-25_0400,6481
2017-10-25_0415,6481
2017-10-25_0430,6481
2017-10-25_0445,6481
2017-10-25_0500,6481
2017-10-25_0515,6483
2017-10-25_0530,6483
2017-10-25_0545,6483
2017-10-25_0600,6483
2017-10-25_0615,6483
2017-10-25_0630,6483
2017-10-25_0645,6483
2017-10-25_0700,6483
2017-10-25_0715,6480
2017-10-25_0730,6480
2017-10-25_0745,6480
2017-10-25_0800,6480
2017-10-25_0815,6480
2017-10-25_0830,6480
2017-10-25_0845,6480
2017-10-25_0900,6480
2017-10-25_0915,6480
2017-10-25_0930,6480
2017-10-25_0945,6480
2017-10-25_1000,6480
2017-10-25_1015,6480
2017-10-25_1030,6480
2017-10-25_1045,6480
2017-10-25_1100,6480
2017-10-25_1115,6482
2017-10-25_1130,6482
2017-10-25_1145,6482
2017-10-25_1200,6482
2017-10-25_1215,6482
2017-10-25_1230,6482
2017-10-25_1245,6482
2017-10-25_1300,6482
2017-10-25_1315,6483
2017-10-25_1330,6483
2017-10-25_1345,6483
2017-10-25_1400,6483
2017-10-25_1415,6483
2017-10-25_1430,6483
2017-10-25_1445,6483
2017-10-25_1500,6483
2017-10-25_1515,6483
2017-10-25_1530,6484
2017-10-25_1545,6485
2017-10-25_1600,6485
2017-10-25_1615,6485
2017-10-25_1630,6485
2017-10-25_1645,6487
2017-10-25_1700,6487
2017-10-25_1715,6486
2017-10-25_1730,6486
2017-10-25_1745,6486
2017-10-25_1800,6486
2017-10-25_1815,6486
2017-10-25_1830,6486
2017-10-25_1845,6486
2017-10-25_1900,6486
2017-10-25_1915,6487
2017-10-25_1930,6487
2017-10-25_1945,7734
2017-10-25_2000,7734
2017-10-25_2015,7737
2017-10-25_2030,7737
2017-10-25_2045,7737
2017-10-25_2100,7737
2017-10-25_2115,7740
2017-10-25_2130,7740
2017-10-25_2145,7740
2017-10-25_2200,7740
2017-10-25_2215,7740
2017-10-25_2230,7740
2017-10-25_2245,7740
2017-10-25_2301,7740
2017-10-25_2315,7738
2017-10-25_2330,7738
2017-10-25_2345,7738
2017-10-26_0000,7738
2017-10-26_0015,7739
2017-10-26_0030,7739
2017-10-26_0045,7739
2017-10-26_0100,7739
2017-10-26_0115,7742
2017-10-26_0130,7742
2017-10-26_0145,7742
2017-10-26_0200,7742
2017-10-26_0215,7742
2017-10-26_0230,7742
2017-10-26_0245,7742
2017-10-26_0300,7742
2017-10-26_0315,7739
2017-10-26_0330,7739
2017-10-26_0345,7739
2017-10-26_0400,7739
2017-10-26_0415,7739
2017-10-26_0430,7739
2017-10-26_0445,7739
2017-10-26_0500,7739
2017-10-26_0515,7738
2017-10-26_0530,7738
2017-10-26_0545,7738
2017-10-26_0600,7738
2017-10-26_0615,7738
2017-10-26_0630,7738
2017-10-26_0645,7738
2017-10-26_0700,7738
2017-10-26_0715,7738
2017-10-26_0730,7738
2017-10-26_0745,7738
2017-10-26_0800,7738
2017-10-26_0815,7738
2017-10-26_0830,7738
2017-10-26_0845,7738
2017-10-26_0900,7738
2017-10-26_0915,7734
2017-10-26_0930,7734
2017-10-26_0945,7734
2017-10-26_1000,7734
2017-10-26_1015,7734
2017-10-26_1030,7734
2017-10-26_1045,7734
2017-10-26_1100,7734
2017-10-26_1115,7741
2017-10-26_1130,7741
2017-10-26_1145,7741
2017-10-26_1200,7741
2017-10-26_1215,7741
2017-10-26_1230,7740
2017-10-26_1245,7740
2017-10-26_1300,7740
2017-10-26_1315,7745
2017-10-26_1330,7745
2017-10-26_1345,7745
2017-10-26_1400,7745
2017-10-26_1415,7745
2017-10-26_1430,7745
2017-10-26_1445,7745
2017-10-26_1500,7745
2017-10-26_1515,7745
2017-10-26_1530,7746
2017-10-26_1545,7746
2017-10-26_1600,7746
2017-10-26_1615,7745
2017-10-26_1630,7745
2017-10-26_1645,7745
2017-10-26_1700,7746
2017-10-26_1715,7750
2017-10-26_1730,7750
2017-10-26_1745,7737
2017-10-26_1800,7737
2017-10-26_1815,7740
2017-10-26_1830,7740
2017-10-26_1845,7741
2017-10-26_1900,7741
2017-10-26_1915,7739
2017-10-26_1930,7738
2017-10-26_1945,7738
2017-10-26_2000,7738
2017-10-26_2015,7736
2017-10-26_2030,8642
2017-10-26_2045,8642
2017-10-26_2100,8642
2017-10-26_2115,8654
2017-10-26_2130,8654
2017-10-26_2146,8654
2017-10-26_2200,8654
2017-10-26_2215,8653
2017-10-26_2230,8653
2017-10-26_2245,8653
2017-10-26_2300,8653
2017-10-26_2315,8650
2017-10-26_2330,8650
2017-10-26_2345,8650
2017-10-27_0000,8651
2017-10-27_0015,8651
2017-10-27_0030,8651
2017-10-27_0045,8652
2017-10-27_0100,8652
2017-10-27_0115,8654
2017-10-27_0130,8654
2017-10-27_0145,8654
2017-10-27_0200,8654
2017-10-27_0215,8654
2017-10-27_0230,8654
2017-10-27_0245,8654
2017-10-27_0300,8654
2017-10-27_0315,8644
2017-10-27_0330,8644
2017-10-27_0345,8644
2017-10-27_0400,8645
2017-10-27_0415,8646
2017-10-27_0430,8646
2017-10-27_0445,8646
2017-10-27_0500,8646
2017-10-27_0515,8647
2017-10-27_0530,8647
2017-10-27_0545,8647
2017-10-27_0600,8647
2017-10-27_0615,8646
2017-10-27_0630,8646
2017-10-27_0645,8646
2017-10-27_0700,8646
2017-10-27_0715,8641
2017-10-27_0730,8641
2017-10-27_0745,8642
2017-10-27_0800,8642
2017-10-27_0815,8642
2017-10-27_0830,8642
2017-10-27_0845,8642
2017-10-27_0900,8642
2017-10-27_0915,8644
2017-10-27_0930,8644
2017-10-27_0945,8644
2017-10-27_1000,8644
2017-10-27_1015,8644
2017-10-27_1030,8644
2017-10-27_1045,8644
2017-10-27_1100,8644
2017-10-27_1115,8645
2017-10-27_1130,8645
2017-10-27_1145,8645
2017-10-27_1200,8645
2017-10-27_1215,8645
2017-10-27_1230,8645
2017-10-27_1245,8645
2017-10-27_1300,8645
2017-10-27_1315,8661
2017-10-27_1330,8661
2017-10-27_1345,8661
2017-10-27_1400,8661
2017-10-27_1415,8660
2017-10-27_1430,8660
2017-10-27_1445,8660
2017-10-27_1500,8660
2017-10-27_1515,8659
2017-10-27_1530,8659
2017-10-27_1545,8659
2017-10-27_1600,8659
2017-10-27_1615,8659
2017-10-27_1630,8659
2017-10-27_1645,8659
2017-10-27_1700,8659
2017-10-27_1715,8660
2017-10-27_1730,8660
2017-10-27_1745,8659
2017-10-27_1800,8658
2017-10-27_1815,8659
2017-10-27_1830,8659
2017-10-27_1845,8659
2017-10-27_1900,8658
2017-10-27_1915,8656
2017-10-27_1930,8656
2017-10-27_1945,8656
2017-10-27_2000,8656
2017-10-27_2015,8654
2017-10-27_2030,8654
2017-10-27_2045,8653
2017-10-27_2100,8653
2017-10-27_2115,8658
2017-10-27_2130,8658
2017-10-27_2145,8664
2017-10-27_2200,8665
2017-10-27_2215,8665
2017-10-27_2230,8665
2017-10-27_2245,8665
2017-10-27_2300,8665
2017-10-27_2315,8661
2017-10-27_2330,8661
2017-10-27_2345,8661
2017-10-28_0000,8661
2017-10-28_0015,8659
2017-10-28_0030,8658
2017-10-28_0045,8658
2017-10-28_0100,8658
2017-10-28_0115,8660
2017-10-28_0130,8659
2017-10-28_0145,8659
2017-10-28_0200,8660
2017-10-28_0215,8658
2017-10-28_0230,8658
2017-10-28_0245,8658
2017-10-28_0300,8658
2017-10-28_0315,8667
2017-10-28_0330,8667
2017-10-28_0345,8667
2017-10-28_0400,8667
2017-10-28_0415,8667
2017-10-28_0430,8669
2017-10-28_0445,8669
2017-10-28_0500,8669
2017-10-28_0515,8663
2017-10-28_0530,8663
2017-10-28_0545,8663
2017-10-28_0600,8663
2017-10-28_0615,8663
2017-10-28_0630,8663
2017-10-28_0645,8663
2017-10-28_0700,8663
2017-10-28_0715,8663
2017-10-28_0730,9493
2017-10-28_0745,9493
2017-10-28_0800,9493
2017-10-28_0815,9492
2017-10-28_0830,9492
2017-10-28_0845,9492
2017-10-28_0900,9492
2017-10-28_0915,9492
2017-10-28_0930,9492
2017-10-28_0945,9492
2017-10-28_1000,9492
2017-10-28_1015,9491
2017-10-28_1030,9491
2017-10-28_1045,9491
2017-10-28_1100,9491
2017-10-28_1115,9492
2017-10-28_1130,9492
2017-10-28_1145,9492
2017-10-28_1200,9492
2017-10-28_1215,9492
2017-10-28_1230,9492
2017-10-28_1245,9492
2017-10-28_1300,9492
2017-10-28_1315,9492
2017-10-28_1330,9492
2017-10-28_1345,9492
2017-10-28_1400,9492
2017-10-28_1415,9491
2017-10-28_1430,9491
2017-10-28_1445,9491
2017-10-28_1500,9490
2017-10-28_1515,9484
2017-10-28_1530,9484
2017-10-28_1545,9484
2017-10-28_1600,9484
2017-10-28_1615,9482
2017-10-28_1630,9482
2017-10-28_1645,9482
2017-10-28_1700,9482
2017-10-28_1715,9490
2017-10-28_1730,9490
2017-10-28_1745,9490
2017-10-28_1800,9490
2017-10-28_1815,9489
2017-10-28_1830,9489
2017-10-28_1845,9489
2017-10-28_1900,9488
2017-10-28_1915,9487
2017-10-28_1930,9487
2017-10-28_1945,9487
2017-10-28_2000,9487
2017-10-28_2015,9487
2017-10-28_2030,9487
2017-10-28_2045,9487
2017-10-28_2100,9487
2017-10-28_2115,9490
2017-10-28_2130,9490
2017-10-28_2145,9490
2017-10-28_2200,9490
2017-10-28_2215,9490
2017-10-28_2230,9490
2017-10-28_2245,9490
2017-10-28_2300,9490
2017-10-28_2315,9493
2017-10-28_2330,9493
2017-10-28_2345,9493
2017-10-29_0000,9493
2017-10-29_0015,9493
2017-10-29_0030,9493
2017-10-29_0045,9493
2017-10-29_0100,9493
2017-10-29_0115,9493
2017-10-29_0130,9493
2017-10-29_0145,9493
2017-10-29_0200,9493
2017-10-29_0215,9493
2017-10-29_0230,9493
2017-10-29_0245,9493
2017-10-29_0300,9493
2017-10-29_0315,9489
2017-10-29_0330,9489
2017-10-29_0345,9489
2017-10-29_0400,9489
2017-10-29_0415,9488
2017-10-29_0430,9488
2017-10-29_0445,9488
2017-10-29_0500,9488
2017-10-29_0515,9486
2017-10-29_0530,9486
2017-10-29_0545,9486
2017-10-29_0600,9486
2017-10-29_0615,9486
2017-10-29_0630,9486
2017-10-29_0645,9486
2017-10-29_0700,9486
2017-10-29_0715,9487
2017-10-29_0730,9487
2017-10-29_0745,9487
2017-10-29_0800,9487
2017-10-29_0815,9487
2017-10-29_0830,9487
2017-10-29_0845,9487
2017-10-29_0900,9487
2017-10-29_0915,9487
2017-10-29_0930,9487
2017-10-29_0945,9487
2017-10-29_1000,9487
